scene_id,xml_path,tif_path,remote_xml_uri,remote_tif_uri,min_lon,min_lat,max_lon,max_lat,center_lon,center_lat,imaging_time
LuoJia1-01_LR201806143261_20180613193848_HDR_0045,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806143261_20180613193848_HDR_0045_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806143261_20180613193848_HDR_0045_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806143261_20180613193848_HDR_0045_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806143261_20180613193848_HDR_0045_gec.tif,31.089383,44.280365,35.545656,47.286292,33.437597,45.837271,2018-6-13T19:38:36.2231
LuoJia1-01_LR201806143261_20180613193849_HDR_0046,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806143261_20180613193849_HDR_0046_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806143261_20180613193849_HDR_0046_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806143261_20180613193849_HDR_0046_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806143261_20180613193849_HDR_0046_gec.tif,31.062065,44.33956,35.524986,47.345908,33.413883,45.89675,2018-6-13T19:38:37.2241
LuoJia1-01_LR201806143261_20180613193850_HDR_0047,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806143261_20180613193850_HDR_0047_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806143261_20180613193850_HDR_0047_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806143261_20180613193850_HDR_0047_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806143261_20180613193850_HDR_0047_gec.tif,31.033562,44.399233,35.503234,47.40553,33.389065,45.956543,2018-6-13T19:38:38.2250
LuoJia1-01_LR201806143261_20180613193851_HDR_0048,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806143261_20180613193851_HDR_0048_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806143261_20180613193851_HDR_0048_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806143261_20180613193851_HDR_0048_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806143261_20180613193851_HDR_0048_gec.tif,31.004625,44.458981,35.480425,47.466008,33.363598,46.016688,2018-6-13T19:38:39.2260
LuoJia1-01_LR201806143261_20180613193852_HDR_0049,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806143261_20180613193852_HDR_0049_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806143261_20180613193852_HDR_0049_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806143261_20180613193852_HDR_0049_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806143261_20180613193852_HDR_0049_gec.tif,30.974989,44.518124,35.457646,47.526595,33.338025,46.07661,2018-6-13T19:38:40.2270
LuoJia1-01_LR201806143261_20180613193853_HDR_0050,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806143261_20180613193853_HDR_0050_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806143261_20180613193853_HDR_0050_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806143261_20180613193853_HDR_0050_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806143261_20180613193853_HDR_0050_gec.tif,30.947143,44.577687,35.434714,47.586506,33.312835,46.136384,2018-6-13T19:38:41.2280
LuoJia1-01_LR201806143261_20180613193854_HDR_0051,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806143261_20180613193854_HDR_0051_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806143261_20180613193854_HDR_0051_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806143261_20180613193854_HDR_0051_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806143261_20180613193854_HDR_0051_gec.tif,30.920899,44.637019,35.412605,47.646604,33.288657,46.196174,2018-6-13T19:38:42.2289
LuoJia1-01_LR201806143261_20180613193855_HDR_0052,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806143261_20180613193855_HDR_0052_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806143261_20180613193855_HDR_0052_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806143261_20180613193855_HDR_0052_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806143261_20180613193855_HDR_0052_gec.tif,30.895191,44.696547,35.391598,47.706402,33.265388,46.255855,2018-6-13T19:38:43.2299
LuoJia1-01_LR201806143261_20180613193856_HDR_0053,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806143261_20180613193856_HDR_0053_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806143261_20180613193856_HDR_0053_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806143261_20180613193856_HDR_0053_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806143261_20180613193856_HDR_0053_gec.tif,30.868873,44.757132,35.371195,47.766337,33.242281,46.316071,2018-6-13T19:38:44.2309
LuoJia1-01_LR201806143261_20180613193857_HDR_0054,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806143261_20180613193857_HDR_0054_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806143261_20180613193857_HDR_0054_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806143261_20180613193857_HDR_0054_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806143261_20180613193857_HDR_0054_gec.tif,30.842727,44.817356,35.350455,47.82712,33.21925,46.37662,2018-6-13T19:38:45.2319
LuoJia1-01_LR201806143261_20180613193858_HDR_0055,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806143261_20180613193858_HDR_0055_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806143261_20180613193858_HDR_0055_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806143261_20180613193858_HDR_0055_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806143261_20180613193858_HDR_0055_gec.tif,30.817116,44.87748,35.330277,47.88775,33.196264,46.436944,2018-6-13T19:38:46.2328
LuoJia1-01_LR201806143261_20180613193859_HDR_0056,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806143261_20180613193859_HDR_0056_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806143261_20180613193859_HDR_0056_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806143261_20180613193859_HDR_0056_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806143261_20180613193859_HDR_0056_gec.tif,30.790514,44.937582,35.309658,47.948192,33.172966,46.497201,2018-6-13T19:38:47.2330
LuoJia1-01_LR201806143261_20180613193900_HDR_0057,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806143261_20180613193900_HDR_0057_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806143261_20180613193900_HDR_0057_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806143261_20180613193900_HDR_0057_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806143261_20180613193900_HDR_0057_gec.tif,30.764333,44.997779,35.288859,48.008781,33.149549,46.557573,2018-6-13T19:38:48.2348
LuoJia1-01_LR201806143261_20180613193901_HDR_0058,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806143261_20180613193901_HDR_0058_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806143261_20180613193901_HDR_0058_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806143261_20180613193901_HDR_0058_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806143261_20180613193901_HDR_0058_gec.tif,30.738063,45.057971,35.268022,48.069293,33.126079,46.61794,2018-6-13T19:38:49.2366
LuoJia1-01_LR201806145301_20180613144133_HDR_0023,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806145301_20180613144133_HDR_0023_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806145301_20180613144133_HDR_0023_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806145301_20180613144133_HDR_0023_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806145301_20180613144133_HDR_0023_gec.tif,112.719394,28.862322,116.376452,31.58065,114.443494,30.141392,2018-6-13T14:41:21.2804
LuoJia1-01_LR201806145301_20180613144138_HDR_0024,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806145301_20180613144138_HDR_0024_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806145301_20180613144138_HDR_0024_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806145301_20180613144138_HDR_0024_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806145301_20180613144138_HDR_0024_gec.tif,112.643436,29.167004,116.310554,31.884799,114.373001,30.446318,2018-6-13T14:41:26.2855
LuoJia1-01_LR201806145301_20180613144143_HDR_0025,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806145301_20180613144143_HDR_0025_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806145301_20180613144143_HDR_0025_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806145301_20180613144143_HDR_0025_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806145301_20180613144143_HDR_0025_gec.tif,112.565981,29.471812,116.247229,32.190749,114.302228,30.75126,2018-6-13T14:41:31.2901
LuoJia1-01_LR201806145301_20180613144148_HDR_0026,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806145301_20180613144148_HDR_0026_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806145301_20180613144148_HDR_0026_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806145301_20180613144148_HDR_0026_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806145301_20180613144148_HDR_0026_gec.tif,112.487162,29.777805,116.182634,32.496511,114.23025,31.057548,2018-6-13T14:41:36.2947
LuoJia1-01_LR201806145301_20180613144153_HDR_0027,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806145301_20180613144153_HDR_0027_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806145301_20180613144153_HDR_0027_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806145301_20180613144153_HDR_0027_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806145301_20180613144153_HDR_0027_gec.tif,112.404971,30.082463,116.115617,32.803779,114.156361,31.363024,2018-6-13T14:41:41.3001
LuoJia1-01_LR201806145301_20180613144158_HDR_0028,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806145301_20180613144158_HDR_0028_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806145301_20180613144158_HDR_0028_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806145301_20180613144158_HDR_0028_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806145301_20180613144158_HDR_0028_gec.tif,112.31855,30.388374,116.044954,33.109348,114.076377,31.668812,2018-6-13T14:41:46.3050
LuoJia1-01_LR201806145301_20180613144203_HDR_0029,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806145301_20180613144203_HDR_0029_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806145301_20180613144203_HDR_0029_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806145301_20180613144203_HDR_0029_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806145301_20180613144203_HDR_0029_gec.tif,112.23867,30.693609,115.970232,33.415499,114.000509,31.975244,2018-6-13T14:41:51.3093
LuoJia1-01_LR201806145301_20180613144208_HDR_0030,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806145301_20180613144208_HDR_0030_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806145301_20180613144208_HDR_0030_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806145301_20180613144208_HDR_0030_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806145301_20180613144208_HDR_0030_gec.tif,112.158742,30.996292,115.902809,33.72199,113.927891,32.27925,2018-6-13T14:41:56.3147
LuoJia1-01_LR201806145301_20180613144213_HDR_0031,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806145301_20180613144213_HDR_0031_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806145301_20180613144213_HDR_0031_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806145301_20180613144213_HDR_0031_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806145301_20180613144213_HDR_0031_gec.tif,112.077177,31.298733,115.83811,34.025399,113.852814,32.582349,2018-6-13T14:42:1.31962
LuoJia1-01_LR201806145301_20180613144218_HDR_0032,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806145301_20180613144218_HDR_0032_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806145301_20180613144218_HDR_0032_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806145301_20180613144218_HDR_0032_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806145301_20180613144218_HDR_0032_gec.tif,111.996719,31.600466,115.768753,34.328352,113.77895,32.884766,2018-6-13T14:42:6.32449
LuoJia1-01_LR201806145301_20180613144223_HDR_0033,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806145301_20180613144223_HDR_0033_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806145301_20180613144223_HDR_0033_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806145301_20180613144223_HDR_0033_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806145301_20180613144223_HDR_0033_gec.tif,111.91464,31.902893,115.705357,34.630796,113.704114,33.187239,2018-6-13T14:42:11.3293
LuoJia1-01_LR201806145301_20180613144233_HDR_0035,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806145301_20180613144233_HDR_0035_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806145301_20180613144233_HDR_0035_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806145301_20180613144233_HDR_0035_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806145301_20180613144233_HDR_0035_gec.tif,111.747458,32.510883,115.56942,35.238389,113.552189,33.795617,2018-6-13T14:42:21.3385
LuoJia1-01_LR201806145301_20180613144238_HDR_0036,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806145301_20180613144238_HDR_0036_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806145301_20180613144238_HDR_0036_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806145301_20180613144238_HDR_0036_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806145301_20180613144238_HDR_0036_gec.tif,111.663304,32.814994,115.49934,35.544301,113.47465,34.100389,2018-6-13T14:42:26.3439
LuoJia1-01_LR201806145301_20180613144243_HDR_0037,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806145301_20180613144243_HDR_0037_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806145301_20180613144243_HDR_0037_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806145301_20180613144243_HDR_0037_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806145301_20180613144243_HDR_0037_gec.tif,111.578418,33.120015,115.429434,35.849005,113.397369,34.404686,2018-6-13T14:42:31.3488
LuoJia1-01_LR201806145301_20180613144248_HDR_0038,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806145301_20180613144248_HDR_0038_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806145301_20180613144248_HDR_0038_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806145301_20180613144248_HDR_0038_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806145301_20180613144248_HDR_0038_gec.tif,111.490166,33.42654,115.359544,36.154486,113.316971,34.71101,2018-6-13T14:42:36.3537
LuoJia1-01_LR201806145301_20180613144253_HDR_0039,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806145301_20180613144253_HDR_0039_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806145301_20180613144253_HDR_0039_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806145301_20180613144253_HDR_0039_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806145301_20180613144253_HDR_0039_gec.tif,111.406764,33.731783,115.285585,36.461491,113.239636,35.016606,2018-6-13T14:42:41.3586
LuoJia1-01_LR201806145301_20180613144258_HDR_0040,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806145301_20180613144258_HDR_0040_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806145301_20180613144258_HDR_0040_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806145301_20180613144258_HDR_0040_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806145301_20180613144258_HDR_0040_gec.tif,111.324537,34.033794,115.218297,36.766708,113.163751,35.319915,2018-6-13T14:42:46.3635
LuoJia1-01_LR201806145301_20180613144303_HDR_0041,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806145301_20180613144303_HDR_0041_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806145301_20180613144303_HDR_0041_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806145301_20180613144303_HDR_0041_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806145301_20180613144303_HDR_0041_gec.tif,111.23968,34.33775,115.152399,37.070437,113.085622,35.623825,2018-6-13T14:42:51.3683
LuoJia1-01_LR201806145301_20180613144333_HDR_0047,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806145301_20180613144333_HDR_0047_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806145301_20180613144333_HDR_0047_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806145301_20180613144333_HDR_0047_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806145301_20180613144333_HDR_0047_gec.tif,110.73463,36.216419,114.709451,38.942187,112.619019,37.495328,2018-6-13T14:43:21.3976
LuoJia1-01_LR201806145301_20180613144338_HDR_0048,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806145301_20180613144338_HDR_0048_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806145301_20180613144338_HDR_0048_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806145301_20180613144338_HDR_0048_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806145301_20180613144338_HDR_0048_gec.tif,110.640949,36.515652,114.644501,39.234595,112.535761,37.792779,2018-6-13T14:43:26.4025
LuoJia1-01_LR201806145301_20180613144343_HDR_0049,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806145301_20180613144343_HDR_0049_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806145301_20180613144343_HDR_0049_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806145301_20180613144343_HDR_0049_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806145301_20180613144343_HDR_0049_gec.tif,110.552323,36.810178,114.566689,39.531536,112.451584,38.089616,2018-6-13T14:43:31.4074
LuoJia1-01_LR201806145301_20180613144348_HDR_0050,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806145301_20180613144348_HDR_0050_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806145301_20180613144348_HDR_0050_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806145301_20180613144348_HDR_0050_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806145301_20180613144348_HDR_0050_gec.tif,110.46682,37.103347,114.49649,39.827523,112.373697,38.383718,2018-6-13T14:43:36.4122
LuoJia1-01_LR201806145301_20180613144353_HDR_0051,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806145301_20180613144353_HDR_0051_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806145301_20180613144353_HDR_0051_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806145301_20180613144353_HDR_0051_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806145301_20180613144353_HDR_0051_gec.tif,110.380049,37.395189,114.430457,40.121502,112.293791,38.677496,2018-6-13T14:43:41.4171
LuoJia1-01_LR201806145301_20180613144358_HDR_0052,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806145301_20180613144358_HDR_0052_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806145301_20180613144358_HDR_0052_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806145301_20180613144358_HDR_0052_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806145301_20180613144358_HDR_0052_gec.tif,110.29212,37.688225,114.364373,40.414605,112.21733,38.970922,2018-6-13T14:43:46.4220
LuoJia1-01_LR201806145301_20180613144403_HDR_0053,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806145301_20180613144403_HDR_0053_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806145301_20180613144403_HDR_0053_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806145301_20180613144403_HDR_0053_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806145301_20180613144403_HDR_0053_gec.tif,110.196551,37.985027,114.297201,40.708344,112.133276,39.267421,2018-6-13T14:43:51.4269
LuoJia1-01_LR201806145301_20180613144408_HDR_0054,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806145301_20180613144408_HDR_0054_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806145301_20180613144408_HDR_0054_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806145301_20180613144408_HDR_0054_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806145301_20180613144408_HDR_0054_gec.tif,110.099439,38.282531,114.218849,41.005498,112.046447,39.565415,2018-6-13T14:43:56.4318
LuoJia1-01_LR201806145301_20180613144413_HDR_0055,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806145301_20180613144413_HDR_0055_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806145301_20180613144413_HDR_0055_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806145301_20180613144413_HDR_0055_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806145301_20180613144413_HDR_0055_gec.tif,110.000369,38.580244,114.137405,41.302986,111.956557,39.863766,2018-6-13T14:44:1.43669
LuoJia1-01_LR201806145301_20180613144418_HDR_0056,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806145301_20180613144418_HDR_0056_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806145301_20180613144418_HDR_0056_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806145301_20180613144418_HDR_0056_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806145301_20180613144418_HDR_0056_gec.tif,109.900617,38.879236,114.055269,41.60106,111.866041,40.162887,2018-6-13T14:44:6.44157
LuoJia1-01_LR201806145301_20180613144423_HDR_0057,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806145301_20180613144423_HDR_0057_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806145301_20180613144423_HDR_0057_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806145301_20180613144423_HDR_0057_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806145301_20180613144423_HDR_0057_gec.tif,109.803336,39.175426,113.967634,41.89883,111.777719,40.460527,2018-6-13T14:44:11.4464
LuoJia1-01_LR201806145301_20180613144428_HDR_0058,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806145301_20180613144428_HDR_0058_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806145301_20180613144428_HDR_0058_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806145301_20180613144428_HDR_0058_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806145301_20180613144428_HDR_0058_gec.tif,109.705362,39.47165,113.887391,42.196035,111.689571,40.75755,2018-6-13T14:44:16.4513
